,P1eff,P2eff,P3eff,P4eff,P5eff,SSP1,SSP2,SSP3,SSP4,SSP5,cc,tri,elev,For_Evergr,cell_id
1094,0,20,45,36,36,P1,P2,P3,P4,P5,45.4461635,0.749464519,1010.985816,0.759,4675
1095,0,32,36,36,36,P1,P2,P3,P4,P5,36.11192622,0.815119203,1145.026643,0.562,4714
1096,0,32,36,36,36,P1,P2,P3,P4,P5,13.92222455,1.3610542,1206.45583,0.045,4714
1097,0,32,36,36,36,P1,P2,P3,P4,P5,25.30791728,2.572452971,1314.332162,0.026,4715
1098,0,32,45,36,36,P1,P2,P3,P4,P5,21.13642079,2.765808344,1187.451786,0.002,4715
1099,14,36,36,36,36,P1,P2,P3,P4,P5,43.46780936,3.418135609,1316.343416,0.568,4736
1100,14,36,36,36,36,P1,P2,P3,P4,P5,23.55074283,1.127728036,1461.221631,0.335,4736
1101,14,36,36,36,45,P1,P2,P3,P4,P5,45.48175336,2.56162563,2242.969697,0.846,4775
1102,14,36,36,36,36,P1,P2,P3,P4,P5,43.22545531,1.48265249,2252.190647,0.937,4775
1103,20,36,36,36,36,P1,P2,P3,P4,P5,46.07721281,0.503800597,2383.934974,0.985,4776
1104,20,36,36,36,36,P1,P2,P3,P4,P5,36.77228966,1.466144376,2426.994728,0.966,4776
1105,36,36,36,21,0,P1,P2,P3,P4,P5,24.74184783,1.511844805,1794.237258,0.032,4791
1106,34,36,36,21,0,P1,P2,P3,P4,P5,37.49926885,1.219315426,1849.192171,0.5,4791
1107,26,36,45,45,36,P1,P2,P3,P4,P5,43.42776618,1.173078717,2538.734043,0.991,4796
1108,26,36,36,36,36,P1,P2,P3,P4,P5,34.82535035,1.454019772,2660.342857,0.838,4796
1109,36,36,36,36,36,P1,P2,P3,P4,P5,14.50062735,2.15549748,2874.630551,0.173,4833
1110,36,36,36,36,36,P1,P2,P3,P4,P5,18.32460184,2.151390704,2880.028169,0.291,4833
1111,0,32,36,36,36,P1,P2,P3,P4,P5,28.75057495,1.121709912,1123.420959,0.118,4839
1112,0,32,36,36,36,P1,P2,P3,P4,P5,31.10390968,1.036354303,1105.003571,0.266,4839
1113,36,36,36,21,0,P1,P2,P3,P4,P5,14.95750471,0.728929438,2112.568384,0.239,4844
1114,36,36,36,21,0,P1,P2,P3,P4,P5,31.2314931,1.70298208,2058.264654,0.294,4844
1115,20,36,36,36,36,P1,P2,P3,P4,P5,51.99749059,0.413664364,2428.353982,0.943,4846
1116,20,36,36,45,36,P1,P2,P3,P4,P5,32.38737416,1.581225499,2438.198214,0.588,4846
1117,20,36,36,36,36,P1,P2,P3,P4,P5,35.68878192,0.805581482,2537.922662,0.791,4847
1118,20,36,36,36,45,P1,P2,P3,P4,P5,24.48168306,1.823828635,2495.622776,0.758,4847
1119,32,36,36,36,36,P1,P2,P3,P4,P5,45.7921207,1.364336382,2407.60885,0.878,4848
1120,32,36,36,36,36,P1,P2,P3,P4,P5,42.49905877,0.876260975,2320.911348,0.93,4848
1121,0,32,36,36,36,P1,P2,P3,P4,P5,28.30305567,1.880814497,1377.826476,0,4873
1122,0,32,36,36,36,P1,P2,P3,P4,P5,27.50554277,1.628222492,1356.871705,0.049,4873
1123,32,36,36,36,36,P1,P2,P3,P4,P5,27.25345912,1.812768541,2522.244288,0.442,4884
1124,32,34,36,36,36,P1,P2,P3,P4,P5,28.28466541,1.096090977,2509.623902,0.301,4884
1125,36,36,36,21,0,P1,P2,P3,P4,P5,37.14118385,1.862180086,1567.874336,0.109,4894
1126,36,36,36,21,0,P1,P2,P3,P4,P5,34.09368465,2.185970484,1564.621479,0.049,4894
1127,20,36,36,36,36,P1,P2,P3,P4,P5,35.22645458,1.962217448,2249.92769,0.62,4897
1128,20,36,36,36,36,P1,P2,P3,P4,P5,41.96843645,1.768984681,2202.793961,0.884,4897
1129,26,36,36,36,36,P1,P2,P3,P4,P5,27.35759097,0.821735475,2302.115658,0.754,4899
1130,26,36,36,36,36,P1,P2,P3,P4,P5,23.54840059,1.147464039,2276.43739,0.483,4899
1131,26,36,34,36,36,P1,P2,P3,P4,P5,28.46996023,1.355898562,2344.41637,0.905,4900
1132,26,36,36,36,36,P1,P2,P3,P4,P5,35.22250105,1.489818793,2488.532743,0.891,4900
1133,32,36,36,36,36,P1,P2,P3,P4,P5,32.49486911,2.445871474,2538.824253,0.718,4901
1134,32,36,36,36,36,P1,P2,P3,P4,P5,46.20744458,3.103610125,2564.351494,0.803,4901
1135,36,36,36,21,0,P1,P2,P3,P4,P5,43.75501672,1.722281898,1838.161062,0.732,4913
1136,36,36,36,21,0,P1,P2,P3,P4,P5,42.38506589,1.657902111,1820.09507,0.871,4913
1137,0,20,36,36,36,P1,P2,P3,P4,P5,52.58916998,2.014454511,1169.191489,0.97,4922
1138,0,20,36,36,36,P1,P2,P3,P4,P5,57.23107486,1.625070054,1131.670841,0.968,4922
1139,0,32,36,36,36,P1,P2,P3,P4,P5,56.67433591,3.147323931,1107.704225,0.47,4926
1140,0,32,36,36,36,P1,P2,P3,P4,P5,57.66764275,3.955398842,1001.511545,0.606,4926
1141,0,32,36,36,36,P1,P2,P3,P4,P5,46.27059808,2.828600785,1301.52381,0.291,4927
1142,0,32,36,36,36,P1,P2,P3,P4,P5,46.702844,1.728563422,1304.647163,0.492,4927
1143,0,32,36,36,36,P1,P2,P3,P4,P5,40.87262079,1.525453017,1244.937833,0.433,4928
1144,0,32,36,36,36,P1,P2,P3,P4,P5,38.81242158,1.476648608,1216.132275,0.121,4928
1145,32,36,36,36,36,P1,P2,P3,P4,P5,35.66520193,1.580856235,2414.282187,0.957,4954
1146,32,36,36,36,36,P1,P2,P3,P4,P5,35.48816258,2.31117966,2342.723708,0.74,4954
1147,32,36,36,36,36,P1,P2,P3,P4,P5,38.78284519,1.92944943,2429.611702,0.97,4955
1148,32,36,36,36,36,P1,P2,P3,P4,P5,34.51896082,1.62969714,2308.568384,0.828,4955
1149,0,20,36,36,36,P1,P2,P3,P4,P5,49.61910748,1.81281548,967.8149466,0.532,4958
1150,0,20,36,36,36,P1,P2,P3,P4,P5,52.67147637,2.624135352,941.3567663,0.622,4958
1151,36,36,23,0,0,P1,P2,P3,P4,P5,59.60242729,1.845882408,1402.864675,0.848,4964
1152,36,36,23,0,0,P1,P2,P3,P4,P5,47.73502304,2.420639372,1443.452128,0.091,4964
1153,20,36,36,36,36,P1,P2,P3,P4,P5,40.90388634,2.568330529,2053.572438,0.932,4966
1154,20,36,36,36,36,P1,P2,P3,P4,P5,30.49790532,1.903276313,2033.928826,0.949,4966
1155,0,32,36,45,36,P1,P2,P3,P4,P5,57.26543856,2.104248458,1417.925926,0.533,4979
1156,0,32,36,36,36,P1,P2,P3,P4,P5,52.05216845,3.122686483,1385.007067,0.45,4979
1157,20,36,36,36,36,P1,P2,P3,P4,P5,38.20494034,1.557791176,2096.825312,0.896,4986
1158,20,36,36,36,36,P1,P2,P3,P4,P5,41.98659405,1.403673584,2172.940035,0.928,4986
1159,36,36,28,0,0,P1,P2,P3,P4,P5,50.03370316,3.943330529,1342.6,0.838,5003
1160,36,36,23,0,0,P1,P2,P3,P4,P5,47.75141125,4.616306786,1348.768683,0.573,5003
1161,0,20,36,36,36,P1,P2,P3,P4,P5,51.6836478,2.088754907,826.6855124,0.733,5007
1162,0,20,36,36,36,P1,P2,P3,P4,P5,57.472094,2.707772481,815.4646643,0.625,5007
1163,0,26,36,36,36,P1,P2,P3,P4,P5,59.69889098,2.181575996,945.3014184,0.726,5008
1164,0,26,36,36,36,P1,P2,P3,P4,P5,60.87507847,3.046060011,848.0670194,0.83,5008
1165,0,26,36,36,36,P1,P2,P3,P4,P5,60.03139389,3.493596934,992.483304,0.866,5009
1166,0,26,36,36,36,P1,P2,P3,P4,P5,60.45542068,3.379416713,1089.707231,0.813,5009
1167,36,36,28,0,0,P1,P2,P3,P4,P5,36.03954802,2.073705365,1952.830961,0.872,5013
1168,36,36,23,0,0,P1,P2,P3,P4,P5,57.56099602,2.127009721,1824.254867,0.951,5013
1169,21,36,36,45,36,P1,P2,P3,P4,P5,32.60284876,1.91638624,2053.292035,0.513,5014
1170,22,36,36,36,36,P1,P2,P3,P4,P5,41.13405949,1.823121144,1859.727273,0.687,5014
1171,14,36,36,36,36,P1,P2,P3,P4,P5,44.94288703,1.430337446,1957.463028,0.943,5015
1172,14,36,36,36,36,P1,P2,P3,P4,P5,37.73242678,1.96919985,1939.776199,0.928,5015
1173,0,26,45,36,36,P1,P2,P3,P4,P5,54.35225131,2.067372406,1779.239437,0.996,5050
1174,0,26,36,36,36,P1,P2,P3,P4,P5,36.42519356,2.590367358,2101.906028,0.714,5050
1175,36,36,36,34,0,P1,P2,P3,P4,P5,60.73077729,2.246260983,1282.213781,0.981,5051
1176,36,36,36,33,0,P1,P2,P3,P4,P5,58.56111344,4.05138811,1323.908127,0.841,5051
1177,45,45,36,30,0,P1,P2,P3,P4,P5,37.70263488,8.413067863,2076.815275,0.704,5053
1178,36,36,36,30,0,P1,P2,P3,P4,P5,60.3612215,4.365862778,1349.428058,0.784,5053
1179,0,32,36,36,36,P1,P2,P3,P4,P5,33.16429468,3.883950271,1931.718133,0.686,5054
1180,0,32,36,36,36,P1,P2,P3,P4,P5,35.03619247,1.139839222,1876.148214,0.792,5054
1181,0,26,36,36,36,P1,P2,P3,P4,P5,61.50167294,2.179659749,919.6410714,0.932,5060
1182,0,26,36,36,36,P1,P2,P3,P4,P5,64.19786432,3.107239671,886.6548673,0.827,5060
1183,0,26,36,45,36,P1,P2,P3,P4,P5,62.68410042,3.573378202,1117.947935,0.989,5061
1184,0,26,36,36,36,P1,P2,P3,P4,P5,61.86219155,3.138600673,1128.320988,0.942,5061
1185,0,26,36,36,36,P1,P2,P3,P4,P5,40.92244983,2.509955132,993.2173145,0.436,5062
1186,0,26,36,36,36,P1,P2,P3,P4,P5,44.0987861,3.007875304,977.4527629,0.369,5062
1187,0,20,36,36,36,P1,P2,P3,P4,P5,31.74451181,2.728617499,1607.433155,0.109,5064
1188,0,20,36,36,36,P1,P2,P3,P4,P5,30.39531479,3.338638063,1527.342806,0.045,5064
1189,36,45,23,0,0,P1,P2,P3,P4,P5,43.40351612,3.235861843,1586.642984,0.426,5066
1190,36,45,23,0,0,P1,P2,P3,P4,P5,30.28224963,2.642082632,1538.195382,0.011,5066
1192,36,36,21,0,0,P1,P2,P3,P4,P5,36.80658005,5.685803856,2183.95053,0.896,5088
1193,0,20,36,36,36,P1,P2,P3,P4,P5,57.49905917,1.907939031,1006.744268,0.738,5093
1194,0,20,36,36,36,P1,P2,P3,P4,P5,57.18901928,2.186482694,1018.43662,0.778,5093
1195,36,36,36,30,0,P1,P2,P3,P4,P5,38.44097949,3.657484553,1553.037567,0.338,5103
1196,36,36,36,35,0,P1,P2,P3,P4,P5,35.38781917,3.408816651,1456.086879,0.346,5103
1197,36,36,36,31,0,P1,P2,P3,P4,P5,40.58406524,7.194860513,1976.50444,0.849,5104
1198,36,36,45,34,0,P1,P2,P3,P4,P5,53.4198202,4.295941771,2066.755282,0.981,5104
1199,36,36,36,36,28,P1,P2,P3,P4,P5,27.76343861,2.065320165,1920.708995,0.638,5107
1200,0,20,36,36,36,P1,P2,P3,P4,P5,48.38350429,1.697013668,844.7836879,0.85,5114
1201,0,20,36,36,36,P1,P2,P3,P4,P5,51.07208718,2.02324003,825.2756184,0.723,5114
1202,36,36,18,0,0,P1,P2,P3,P4,P5,36.85367385,1.965362292,2197.40388,0.898,5146
1203,36,36,18,0,0,P1,P2,P3,P4,P5,41.44858639,2.008776446,2265.870796,0.968,5146
1204,0,26,36,36,36,P1,P2,P3,P4,P5,47.44811715,2.073932784,915.2239859,0.564,5157
1205,0,26,36,36,36,P1,P2,P3,P4,P5,52.43421878,2.108266242,906.7398946,0.852,5157
1206,36,36,18,0,0,P1,P2,P3,P4,P5,34.6959615,3.094434563,1916.817699,0.047,5164
1207,36,36,18,0,0,P1,P2,P3,P4,P5,42.45490772,2.540699307,2008.024779,0.934,5164
1208,36,36,36,36,28,P1,P2,P3,P4,P5,44.2376569,1.14423797,2164.937833,0.936,5183
1209,36,36,36,36,28,P1,P2,P3,P4,P5,39.58580996,0.93950103,2160.42328,0.953,5183
1210,36,36,36,36,28,P1,P2,P3,P4,P5,30.34016308,0.581117768,2186.996473,0.374,5226
1211,45,36,36,36,28,P1,P2,P3,P4,P5,33.67078017,0.752059539,2161.886323,0.904,5226
1212,36,36,36,36,28,P1,P2,P3,P4,P5,29.26702883,1.913475941,2586.75,0.823,5227
1213,36,36,36,36,28,P1,P2,P3,P4,P5,21.0816925,1.768067778,2415.657848,0.699,5227
1214,36,36,14,0,0,P1,P2,P3,P4,P5,56.92467043,1.925201273,1685.845745,0.936,5245
1215,45,36,12,0,0,P1,P2,P3,P4,P5,50.63994139,1.989842726,1766.564602,0.81,5245
1216,36,36,36,36,36,P1,P2,P3,P4,P5,48.10043942,2.390142295,2003.38448,0.828,5266
1217,36,36,36,36,36,P1,P2,P3,P4,P5,46.22182656,1.708575173,2004.862191,0.815,5266
1218,36,36,36,36,36,P1,P2,P3,P4,P5,39.36725293,1.227070452,2340.036972,0.936,5306
1219,36,36,36,36,36,P1,P2,P3,P4,P5,36.75575555,1.217701892,2303.785211,0.94,5306
1220,0,32,36,36,36,P1,P2,P3,P4,P5,20.68306468,2.605981825,1080.263345,0.876,5319
1221,0,32,36,36,36,P1,P2,P3,P4,P5,30.98159381,2.109635563,1067.150177,0.725,5319
1222,36,36,14,0,0,P1,P2,P3,P4,P5,60.83560209,2.609858429,1553.675485,0.864,5345
1223,36,36,14,0,0,P1,P2,P3,P4,P5,49.35257215,1.647250328,1631.239787,0.74,5345
1224,36,36,36,36,36,P1,P2,P3,P4,P5,48.16464435,2.468802738,2044.559859,0.863,5366
1225,36,36,36,36,36,P1,P2,P3,P4,P5,53.5489335,1.602428277,2149.475,1,5366
1226,36,36,36,36,36,P1,P2,P3,P4,P5,34.34567127,1.930573786,2351.573192,0.86,5367
1227,36,36,36,45,36,P1,P2,P3,P4,P5,41.25737602,1.205559722,2418.082746,0.987,5367
1228,0,32,36,36,36,P1,P2,P3,P4,P5,55.48974037,3.219130883,1322.932862,0.917,5380
1229,0,32,36,36,36,P1,P2,P3,P4,P5,44.40104603,2.986124133,1258.47619,0.765,5380
1230,0,14,36,36,36,P1,P2,P3,P4,P5,35.86213389,1.384680293,2157.11449,0.779,5415
1231,0,14,36,36,36,P1,P2,P3,P4,P5,28.1707113,1.109881868,2196.886121,0.692,5415
1232,36,36,27,0,0,P1,P2,P3,P4,P5,43.58244514,2.913439902,1428.423214,0.544,5427
1233,36,36,14,0,0,P1,P2,P3,P4,P5,52.08284519,3.435167823,1338.820604,0.821,5427
1234,0,0,14,36,36,P1,P2,P3,P4,P5,40.32531884,2.224849991,1336.725664,0.494,5444
1235,0,0,14,36,36,P1,P2,P3,P4,P5,41.52842809,2.773579599,1265.098214,0.532,5444
1236,0,0,14,36,36,P1,P2,P3,P4,P5,35.24319799,2.230170636,1872.112299,0.019,5468
1237,0,0,14,36,45,P1,P2,P3,P4,P5,40.97512542,2.158119257,1875.738899,0.058,5468
1238,36,36,14,0,0,P1,P2,P3,P4,P5,46.7586279,1.293948059,1363.418895,0.968,5470
1239,36,36,12,0,0,P1,P2,P3,P4,P5,71.79941435,2.446137259,1357.353873,0.968,5470
1240,0,0,14,36,36,P1,P2,P3,P4,P5,32.39987445,2.749718732,1611.202509,0.006,5485
1241,0,0,14,36,36,P1,P2,P3,P4,P5,30.88667784,3.212567973,1566.440141,0.004,5485
1242,0,14,36,36,36,P1,P2,P3,P4,P5,42.90663596,0.738561785,2106.418728,0.946,5497
1243,0,14,36,36,36,P1,P2,P3,P4,P5,45.59828524,0.945387212,2135.994709,1,5497
1244,36,36,36,30,0,P1,P2,P3,P4,P5,54.9374477,1.911049128,1827.650709,0.979,5508
1245,36,36,36,34,0,P1,P2,P3,P4,P5,50.43063402,2.406431652,1895.507042,0.998,5508
1246,0,0,14,36,36,P1,P2,P3,P4,P5,45.24550397,2.971568536,1815.520354,0.246,5525
1247,0,0,14,36,36,P1,P2,P3,P4,P5,32.04994775,3.280939434,1742.878788,0.057,5525
1248,0,0,20,36,36,P1,P2,P3,P4,P5,75.11687226,2.90783799,1656.468198,0.881,5527
1249,0,0,20,36,45,P1,P2,P3,P4,P5,69.78610297,2.292260454,1649.499118,0.989,5527
1250,0,0,14,36,36,P1,P2,P3,P4,P5,41.70115183,2.084849053,2115.884007,0.966,5549
1251,0,0,14,36,36,P1,P2,P3,P4,P5,50.57498953,2.604795612,2142.767196,1,5549
1252,0,9,0,0,0,P1,P2,P3,P4,P5,36.71371811,1.60756141,2139.451155,0.913,5552
1253,0,20,36,36,43,P1,P2,P3,P4,P5,42.37196653,1.01743859,2116.118584,0.951,5552
1254,0,0,19,36,36,P1,P2,P3,P4,P5,65.54068187,3.304847178,1619.737589,0.996,5566
1255,0,0,19,36,36,P1,P2,P3,P4,P5,58.85032447,3.918690231,1584.998221,0.998,5566
1256,0,29,36,36,36,P1,P2,P3,P4,P5,48.03181247,1.120054378,2047.069767,0.94,5614
1257,0,20,36,36,36,P1,P2,P3,P4,P5,47.11708133,0.872445153,2071.867021,0.972,5614
1258,0,20,36,36,36,P1,P2,P3,P4,P5,40.92688037,0.98980405,2010.046263,0.966,5615
1259,0,20,36,36,36,P1,P2,P3,P4,P5,44.77491625,1.149845303,2000.93662,0.942,5615
1260,0,0,20,36,36,P1,P2,P3,P4,P5,35.18056137,1.516138112,2008.012302,0.499,5618
1261,0,0,20,36,36,P1,P2,P3,P4,P5,39.76140645,0.63336771,2044.493805,0.957,5618
1262,0,0,20,36,36,P1,P2,P3,P4,P5,53.42374659,1.977997748,1514.512411,0.991,5630
1263,0,0,18,36,36,P1,P2,P3,P4,P5,51.86535647,2.257312957,1541.017637,0.959,5630
1264,0,0,20,36,36,P1,P2,P3,P4,P5,65.03493724,1.67196586,1411.176056,0.902,5631
1265,0,0,20,36,36,P1,P2,P3,P4,P5,67.67328595,1.295495031,1370.798942,0.913,5631
1266,0,0,14,36,36,P1,P2,P3,P4,P5,56.19146265,1.737788299,1944.785211,0.981,5633
1267,0,0,14,36,36,P1,P2,P3,P4,P5,55.75732831,1.496765423,1992.552028,1,5633
1268,0,0,14,36,36,P1,P2,P3,P4,P5,55.29374869,2.618737099,2072.057996,0.977,5634
1269,0,0,14,36,36,P1,P2,P3,P4,P5,56.7216991,3.191170951,1944.349291,0.943,5634
1270,0,0,20,36,36,P1,P2,P3,P4,P5,42.99246073,2.13719741,1706.655971,0.655,5659
1271,0,0,20,36,36,P1,P2,P3,P4,P5,42.57411666,2.19581535,1761.889474,0.676,5659
1272,0,20,36,36,36,P1,P2,P3,P4,P5,48.2904712,1.633491274,1985.286467,0.971,5678
1273,0,20,36,36,36,P1,P2,P3,P4,P5,49.16781754,1.587563333,1953.415194,0.992,5678
1274,26,36,36,36,36,P1,P2,P3,P4,P5,39.88163948,1.056201914,2060.72935,0.91,5684
1275,26,36,36,36,36,P1,P2,P3,P4,P5,33.1365823,1.39592325,2093.937722,0.923,5684
1276,0,0,20,36,36,P1,P2,P3,P4,P5,57.36030949,2.293253894,1063.964349,0.947,5693
1277,0,0,20,36,36,P1,P2,P3,P4,P5,60.04686192,2.1553997,1181.662544,0.996,5693
1278,0,0,20,36,36,P1,P2,P3,P4,P5,61.72217573,1.958106587,1324.076512,0.983,5694
1279,0,0,20,36,36,P1,P2,P3,P4,P5,36.42609241,1.830455995,1319.163993,0.456,5694
1280,0,0,25,36,36,P1,P2,P3,P4,P5,63.72504708,1.777561456,1556.053097,0.987,5696
1281,0,0,24,36,36,P1,P2,P3,P4,P5,57.17514124,1.390528242,1554.641071,0.966,5696
1282,0,0,26,36,36,P1,P2,P3,P4,P5,54.2441982,2.692320323,1888.144112,0.996,5697
1283,0,0,26,34,36,P1,P2,P3,P4,P5,60.6157388,1.527068868,1704.896797,0.996,5697
1284,0,20,28,0,0,P1,P2,P3,P4,P5,35.51667016,1.347673109,2229.596085,0.871,5698
1285,0,20,36,36,45,P1,P2,P3,P4,P5,44.06415883,1.150778758,2215.210619,0.9,5698
1286,0,20,36,45,36,P1,P2,P3,P4,P5,44.72832007,1.206347345,1548.539543,0.884,5722
1287,0,20,36,36,36,P1,P2,P3,P4,P5,44.21585442,1.287295928,1572.946809,0.972,5722
1288,0,0,20,36,36,P1,P2,P3,P4,P5,41.68340657,1.476449615,1560.390845,0.824,5723
1289,0,0,20,36,36,P1,P2,P3,P4,P5,42.14641288,1.080667105,1589.599647,0.85,5723
1290,26,36,36,36,36,P1,P2,P3,P4,P5,42.6525743,1.048297054,2030.442105,0.957,5726
1291,26,36,36,36,36,P1,P2,P3,P4,P5,38.79966541,2.124953087,2013.118584,0.934,5726
1292,0,0,29,36,36,P1,P2,P3,P4,P5,53.3650461,1.392170201,1204.395062,0.974,5755
1293,0,0,20,36,36,P1,P2,P3,P4,P5,60.48515266,1.581347345,1229.04386,1,5755
1294,0,0,26,36,36,P1,P2,P3,P4,P5,58.45981582,2.233510039,1106.793651,0.908,5756
1295,0,0,26,36,36,P1,P2,P3,P4,P5,48.40925267,2.459021392,1354.194004,0.596,5756
1296,0,0,26,36,36,P1,P2,P3,P4,P5,49.40778731,1.982126102,1626.982332,0.958,5757
1297,0,0,26,36,36,P1,P2,P3,P4,P5,55.18946048,2.667948959,1628.536412,0.966,5757
1298,0,20,34,36,36,P1,P2,P3,P4,P5,53.75621995,2.775708388,1891.012346,0.958,5758
1299,0,20,36,36,36,P1,P2,P3,P4,P5,47.23043114,2.325436292,2031.796134,0.905,5758
1300,26,36,36,36,36,P1,P2,P3,P4,P5,37.87306242,1.953016513,2228.79682,0.987,5766
1301,26,36,36,36,36,P1,P2,P3,P4,P5,39.37361257,2.32006474,2300.110721,0.97,5766
1302,26,36,36,36,36,P1,P2,P3,P4,P5,42.91373534,2.151763933,1755.686726,0.787,5783
1303,26,34,36,36,36,P1,P2,P3,P4,P5,35.79807491,1.741626009,1723.880071,0.315,5783
1304,0,20,36,36,36,P1,P2,P3,P4,P5,52.80330613,2.467770689,1888.241993,0.909,5796
1305,0,20,36,36,36,P1,P2,P3,P4,P5,59.68739531,2.03755395,1867.349736,0.876,5796
1306,0,0,20,36,36,P1,P2,P3,P4,P5,48.56942408,2.06208951,1202.717813,0.724,5799
1307,0,0,20,36,36,P1,P2,P3,P4,P5,47.22503663,2.070909176,1178.610915,0.677,5799
1308,0,0,20,36,36,P1,P2,P3,P4,P5,63.51675744,1.960499156,1177.036972,0.97,5811
1309,0,0,20,36,36,P1,P2,P3,P4,P5,53.77847571,1.312863577,1328.613757,0.928,5811
1310,0,20,36,36,36,P1,P2,P3,P4,P5,45.53678474,2.944032652,1388.4947,0.788,5812
1311,0,20,36,36,36,P1,P2,P3,P4,P5,64.86087866,2.127228373,1453.292035,0.99,5812
1312,26,36,36,36,36,P1,P2,P3,P4,P5,40.0904144,1.525919497,1908.544815,0.915,5820
1313,26,36,36,36,36,P1,P2,P3,P4,P5,41.24382587,1.848822481,2060.666078,0.888,5820
1314,26,4,0,0,0,P1,P2,P3,P4,P5,34.03595318,0.892099831,2384.763766,0.836,5821
1315,26,36,45,36,36,P1,P2,P3,P4,P5,38.44365312,2.185517921,2374.404218,0.893,5821
1316,0,15,36,36,36,P1,P2,P3,P4,P5,53.45608532,0.958693001,1672.349376,0.94,5848
1317,0,14,36,36,36,P1,P2,P3,P4,P5,52.54920436,1.000516044,1695.017637,0.86,5848
1318,0,20,36,36,36,P1,P2,P3,P4,P5,53.57492675,2.00361231,1911.19823,0.964,5849
1319,0,20,36,34,36,P1,P2,P3,P4,P5,58.40615836,1.651857759,1832.98579,1,5849
1320,0,0,26,36,36,P1,P2,P3,P4,P5,40.06072027,0.93204635,2033.56383,0.8,5850
1321,0,0,26,36,36,P1,P2,P3,P4,P5,51.66499373,1.629644399,1991.790123,0.923,5850
1322,0,0,21,45,36,P1,P2,P3,P4,P5,22.63341698,1.601473072,1612.97007,0,5851
1323,0,0,21,36,36,P1,P2,P3,P4,P5,36.47142558,1.206018953,1586.85689,0.428,5851
1324,20,36,36,36,36,P1,P2,P3,P4,P5,29.32030107,1.007083881,1489.293805,0.461,5853
1325,20,36,36,36,36,P1,P2,P3,P4,P5,26.15962343,2.08894727,1493.630824,0.147,5853
1326,20,36,36,36,36,P1,P2,P3,P4,P5,36.5198828,1.760367799,1834.458554,0.788,5854
1327,20,36,36,36,36,P1,P2,P3,P4,P5,30.65892932,0.950201726,1668.600707,0.666,5854
1328,32,36,36,36,36,P1,P2,P3,P4,P5,41.89815977,1.641771439,2419.0681,0.96,5858
1329,30,45,45,36,36,P1,P2,P3,P4,P5,46.94245658,1.188942578,2206.572954,0.885,5858
1330,32,36,36,36,36,P1,P2,P3,P4,P5,52.10527417,0.844506474,2486.375445,0.949,5874
1331,32,36,36,36,36,P1,P2,P3,P4,P5,43.15658363,0.975323701,2459.657293,0.847,5874
1332,20,36,36,36,36,P1,P2,P3,P4,P5,30.73964002,2.051487146,1526.787879,0.438,5906
1333,20,36,36,36,36,P1,P2,P3,P4,P5,26.90534031,1.943540064,1540.017606,0.293,5906
1334,0,26,36,36,36,P1,P2,P3,P4,P5,65.54766394,2.281033027,1219.342806,0.987,5919
1335,0,26,36,36,36,P1,P2,P3,P4,P5,65.974064,1.894797335,1180.436266,0.97,5919
1336,0,0,26,36,36,P1,P2,P3,P4,P5,39.62688442,2.031807093,1485.627417,0.037,5922
1337,0,0,26,36,36,P1,P2,P3,P4,P5,33.81591623,1.326046163,1409.035149,0.143,5922
1338,32,45,36,36,36,P1,P2,P3,P4,P5,47.03344482,1.482806343,2586.34103,0.88,5946
1339,50,36,45,36,36,P1,P2,P3,P4,P5,44.76203432,2.302120473,2680.003515,0.897,5946
1340,0,20,36,36,36,P1,P2,P3,P4,P5,57.39104977,3.071823982,1180.03169,1,5953
1341,0,20,36,36,36,P1,P2,P3,P4,P5,54.41351182,1.83458435,1143.904085,0.915,5953
1342,0,20,36,36,36,P1,P2,P3,P4,P5,51.73155909,1.09112873,1075.389381,0.845,5954
1343,0,20,36,36,36,P1,P2,P3,P4,P5,63.97470207,2.237826046,1155.725835,0.935,5954
1344,0,0,26,5,0,P1,P2,P3,P4,P5,44.10766653,1.07142522,1811.017637,0.547,5956
1345,0,0,26,36,36,P1,P2,P3,P4,P5,54.8813311,1.042339088,1866.978761,0.985,5956
1346,0,0,26,36,36,P1,P2,P3,P4,P5,59.25878661,2.139191218,1944.871479,0.961,5957
1347,0,0,26,36,4,P1,P2,P3,P4,P5,57.9236721,1.58608557,1921.908127,0.93,5957
1348,32,36,36,36,45,P1,P2,P3,P4,P5,45.93659761,2.386423344,2225.818505,0.979,5982
1349,32,36,34,36,36,P1,P2,P3,P4,P5,46.35167364,2.128964158,2356.98227,0.847,5982
1350,0,26,36,36,45,P1,P2,P3,P4,P5,37.7826907,1.798437793,896.7411348,0.336,5992
1351,0,26,36,36,45,P1,P2,P3,P4,P5,35.79254762,1.403663914,917.3926056,0.206,5992
1352,0,14,36,36,36,P1,P2,P3,P4,P5,48.15014638,2.791424282,1277.998236,0.622,6028
1353,0,14,36,36,36,P1,P2,P3,P4,P5,31.26698725,2.960147307,1369.544974,0.03,6028
1354,0,14,36,36,36,P1,P2,P3,P4,P5,53.74984313,1.20078814,1795.386243,0.981,6029
1355,0,14,36,36,36,P1,P2,P3,P4,P5,47.89251359,0.931717958,1862.683656,0.973,6029
1356,0,0,20,36,36,P1,P2,P3,P4,P5,56.16858398,2.199333834,1528.918584,0.987,6030
1357,0,0,20,36,36,P1,P2,P3,P4,P5,49.47415777,2.195205479,1564.537367,0.948,6030
