"","ID","Shrub","Grassland","For_Evergr","For_DecidMixed","cell_id","cc_cfo_mn","cbh_cfo_mn","fire1yr_high_prop","fire2_5yr_high_prop","fire6_10yr_high_prop","fire11_35yr_high_prop","fire1yr_lowmod_prop","fire2_5yr_lowmod_prop","fire6_10yr_lowmod_prop","fire11_35yr_lowmod_prop","Latitude","elev.resid","NaiveOcc"
"1294","C5811_U2",0.061,0.011,0.928,0,5811,53.7784757118928,1.77805695142379,0,0,0,0,0,0,0,0,37.36267842,-423.958087863665,"Unoccupied"
"1295","C5812_U1",0.212,0,0.788,0,5812,45.5367847411444,1.74910920142528,0,0,0,0,0,0,0,0,37.35715611,-364.513604698595,"Unoccupied"
"1296","C5812_U2",0.01,0,0.99,0,5812,64.8608786610879,3.28451882845188,0,0,0,0,0,0,0,0,37.36594214,-299.021858547661,"Unoccupied"
"1297","C5820_U1",0.011,0,0.915,0,5820,40.0904143993303,3.4173294265383,0.0703592814371257,0,0,0,0.923652694610778,0,0.0179640718562874,0,37.34878897,154.875208003066,"Unoccupied"
"1298","C5820_U2",0.03,0,0.888,0,5820,41.2438258685643,2.42507325240686,0.0899550224887556,0,0,0,0.910044977511244,0,0,0,37.34889211,307.004622022272,"Occupied"
"1299","C5821_U1",0.028,0,0.836,0,5821,34.0359531772575,2.32817725752508,0.131539611360239,0,0,0,0.623318385650224,0,0,0,37.3396608,630.372706391001,"Unoccupied"
"1300","C5821_U2",0.043,0,0.893,0,5821,38.4436531210725,3.2012987012987,0.169161676646707,0,0,0,0.764970059880239,0,0,0,37.34829519,620.695584194888,"Occupied"
"1301","C5848_U1",0.055,0,0.94,0.006,5848,53.4560853199498,2.74173985780008,0,0,0,0,0,0,0,0,37.33509893,-82.4022338165314,"Unoccupied"
"1302","C5848_U2",0.125,0,0.86,0,5848,52.5492043551089,2.15682579564489,0,0,0,0,0,0,0,0,37.34236713,-59.1595256670812,"Unoccupied"
"1303","C5849_U1",0.034,0.002,0.964,0,5849,53.5749267475931,3.59962327333612,0.0286144578313253,0,0,0,0.971385542168675,0,0,0,37.34300384,157.071390584333,"Occupied"
"1304","C5849_U2",0,0,1,0,5849,58.4061583577713,3.47235023041475,0.256333830104322,0,0,0,0.743666169895678,0,0,0,37.34544535,79.0519174585531,"Unoccupied"
"1305","C5850_U1",0.2,0,0.8,0,5850,40.0607202680067,3.29061976549414,0.433082706766917,0,0,0,0.56390977443609,0,0,0,37.33319901,278.662058269883,"Unoccupied"
"1306","C5850_U2",0.077,0,0.923,0,5850,51.6649937264743,3.24132162275199,0.144578313253012,0,0,0,0.853915662650602,0,0,0,37.32946709,236.593396873551,"Unoccupied"
"1307","C5851_U1",0.936,0.064,0,0,5851,22.633416980343,2.56440819740694,0.586567164179104,0,0.653731343283582,0,0.41044776119403,0.0925373134328358,0.346268656716418,0,37.33254266,-141.983576204007,"Occupied"
"1308","C5851_U2",0.56,0.011,0.428,0,5851,36.4714255809085,3.66443374502826,0.637181409295352,0,0.0344827586206897,0,0.362818590704648,0.191904047976012,0.430284857571214,0,37.34163903,-167.377817815692,"Unoccupied"
"1309","C5853_U1",0.533,0.006,0.461,0,5853,29.3203010662764,2.75120217436755,0.19640179910045,0,0.0689655172413793,0,0.799100449775112,0,0.875562218890555,0,37.33643034,-265.352575643763,"Occupied"
"1310","C5853_U2",0.734,0.062,0.147,0,5853,26.1596234309623,2.2510460251046,0.087218045112782,0,0.273684210526316,0,0.793984962406015,0,0.64812030075188,0,37.32766951,-261.707975279391,"Occupied"
"1311","C5854_U1",0.206,0.006,0.788,0,5854,36.519882796149,3.75638342402679,0,0,0.0330827067669173,0,0.133834586466165,0,0.965413533834587,0,37.33087229,79.3728882331574,"Occupied"
"1312","C5854_U2",0.278,0,0.666,0,5854,30.6589293182769,3.81388540359682,0.0120481927710843,0,0.114457831325301,0,0.831325301204819,0,0.882530120481928,0,37.33566625,-86.106064659742,"Unoccupied"
"1313","C5858_U1",0.04,0,0.96,0,5858,41.8981597657884,3.98975324132162,0.0271493212669683,0,0,0,0.137254901960784,0,0,0,37.31946628,663.0809523373,"Unoccupied"
"1314","C5858_U2",0.059,0,0.885,0,5858,46.9424565808747,2.32266164469554,0.0254110612855007,0,0,0,0.482810164424514,0,0,0,37.32011402,450.637000326987,"Unoccupied"
"1315","C5874_U1",0,0,0.949,0,5874,52.1052741732943,2.25491837588949,0.0374812593703148,0,0,0,0.125937031484258,0,0,0,37.31711196,730.202221390879,"Unoccupied"
"1316","C5874_U2",0.084,0,0.847,0,5874,43.1565836298932,2.53108645593469,0.0917293233082707,0,0,0,0.227067669172932,0,0,0,37.32395794,704.025147156677,"Unoccupied"
"1317","C5906_U1",0.487,0.002,0.438,0,5906,30.7396400167434,3.0881121808288,0.656108597285068,0,0.283559577677225,0,0.343891402714932,0,0.716440422322775,0,37.30762942,-230.134804245032,"Occupied"
"1318","C5906_U2",0.62,0.028,0.293,0,5906,26.9053403141361,2.59832460732984,0.684603886397608,0,0.195814648729447,0,0.315396113602392,0,0.792227204783259,0,37.30371056,-217.214807406584,"Occupied"
"1319","C5919_U1",0.013,0,0.987,0,5919,65.5476639430128,1.16174313848732,0,0,0,0,0,0,0,0,37.30197495,-538.026781870058,"Unoccupied"
"1320","C5919_U2",0,0,0.97,0,5919,65.9740640033466,1.03597573729345,0,0,0,0,0,0,0,0,37.29440041,-577.531981943618,"Unoccupied"
"1321","C5922_U1",0.951,0.011,0.037,0,5922,39.6268844221105,3.99811557788945,0.955156950672646,0,0.104633781763827,0,0.0448430493273543,0,0.856502242152466,0,37.30047217,-271.860945076367,"Occupied"
"1322","C5922_U2",0.853,0.004,0.143,0,5922,33.8159162303665,3.4117277486911,0.602102102102102,0,0.258258258258258,0,0.397897897897898,0,0.722222222222222,0,37.30109121,-348.40428592603,"Occupied"
"1323","C5946_U1",0.058,0,0.88,0,5946,47.0334448160535,3.07859531772575,0,0,0,0,0,0,0,0,37.27612548,826.928409892007,"Occupied"
"1324","C5946_U2",0.049,0,0.897,0,5946,44.7620343239849,3.33758894935119,0,0,0,0,0,0,0,0,37.28108344,920.982750681993,"Occupied"
"1325","C5953_U1",0,0,1,0,5953,57.3910497699707,1.91133416980343,0,0,0,0,0,0,0,0,37.2829889,-578.838474670903,"Unoccupied"
"1326","C5953_U2",0,0,0.915,0,5953,54.4135118176114,1.96904413302656,0,0,0,0,0,0,0,0,37.28772622,-614.591661953415,"Unoccupied"
"1327","C5954_U1",0.032,0,0.845,0,5954,51.7315590947192,1.80008382229673,0,0,0,0,0,0,0,0,37.28261304,-683.510490654723,"Unoccupied"
"1328","C5954_U2",0.009,0,0.935,0,5954,63.9747020698306,1.25925151578507,0,0,0,0,0,0,0,0,37.28163772,-603.251121527588,"Unoccupied"
"1329","C5956_U1",0.394,0.034,0.547,0.025,5956,44.1076665270214,3.64872224549644,0.003003003003003,0,0.102102102102102,0,0.0345345345345345,0,0.388888888888889,0,37.2759836,51.593802789869,"Unoccupied"
"1330","C5956_U2",0.015,0,0.985,0,5956,54.881331100879,3.21180410213478,0.0015015015015015,0,0,0,0.328828828828829,0,0.015015015015015,0.00900900900900901,37.28662479,108.395961513792,"Occupied"
"1331","C5957_U1",0.024,0,0.961,0,5957,59.2587866108787,2.57907949790795,0.574626865671642,0,0,0,0.425373134328358,0,0,0,37.27432063,185.316210911109,"Unoccupied"
"1332","C5957_U2",0.07,0,0.93,0,5957,57.9236721037223,2.94897532413216,0.146050670640835,0,0,0,0.853949329359165,0,0,0,37.2837126,163.095160563141,"Occupied"
"1333","C5982_U1",0.006,0,0.979,0,5982,45.9365976145637,4.15254237288136,0,0,0,0,0,0,0,0,37.25502736,464.738379467949,"Unoccupied"
"1334","C5982_U2",0.011,0,0.847,0,5982,46.3516736401674,3.24058577405858,0,0,0,0,0,0,0,0,37.26418994,596.626314941376,"Occupied"
"1335","C5992_U1",0.629,0.034,0.336,0,5992,37.7826906957251,1.65465213746857,0,0,0.166915052160954,0.123695976154993,0,0,0.333830104321908,0.822652757078987,37.25764747,-864.131908780663,"Unoccupied"
"1336","C5992_U2",0.627,0.167,0.206,0,5992,35.7925476240318,1.74754029725769,0,0,0.00150829562594268,0.349924585218703,0,0,0.502262443438914,0.650075414781297,37.26828639,-842.639582963489,"Occupied"
"1337","C6028_U1",0,0.378,0.622,0,6028,48.1501463822668,1.89544123797574,0.337295690936107,0.205052005943536,0,0,0.191679049034175,0.436849925705795,0,0,37.23898305,-484.349963482576,"Unoccupied"
"1338","C6028_U2",0.633,0.337,0.03,0,6028,31.266987246498,2.12314446999791,0,0.146084337349398,0.134036144578313,0.218373493975904,0,0.0828313253012048,0.716867469879518,0.625,37.2479071,-392.097907356731,"Unoccupied"
"1339","C6029_U1",0.019,0,0.981,0,6029,53.7498431290525,3.34030537544447,0.63001485884101,0,0,0,0.36998514115899,0,0,0,37.23850133,32.9999704745123,"Unoccupied"
"1340","C6029_U2",0.027,0,0.973,0,6029,47.8925135926391,3.21204516938519,0.828358208955224,0,0,0,0.171641791044776,0,0,0,37.24066217,100.46816621681,"Unoccupied"
"1341","C6030_U1",0.004,0,0.987,0.009,6030,56.1685839782472,2.11211043714704,0.994011976047904,0,0,0,0.00598802395209581,0,0,0,37.24404729,-233.029359777823,"Unoccupied"
"1342","C6030_U2",0.022,0,0.948,0.03,6030,49.4741577735928,3.27223268466206,0.980509745127436,0,0,0,0.0194902548725637,0,0,0,37.24109058,-197.644263068991,"Occupied"
"1343","C6032_U2",0.078,0.025,0.814,0,6032,44.8323566345751,2.96442025952281,0.998500749625187,0,0.00299850074962519,0,0.00149925037481259,0,0.182908545727136,0.0899550224887556,37.23039251,-7.34526144952695,"Occupied"
"1344","C6033_U1",0,0,0.991,0,6033,38.1134322122415,3.95341550031335,0.91044776119403,0,0,0,0.0895522388059701,0,0,0.0776119402985075,37.23446411,527.748706014623,"Unoccupied"
"1345","C6033_U2",0.023,0,0.974,0,6033,38.5541361256545,3.81612565445026,0.534534534534535,0,0,0.00900900900900901,0.460960960960961,0,0,0.339339339339339,37.23245416,535.141075526256,"Occupied"
"1346","C6061_U1",0.23,0.004,0.731,0.011,6061,48.5001046243984,1.67712910650764,0.598200899550225,0,0,0,0.39880059970015,0,0.00899550224887556,0.0614692653673163,37.21593249,-965.376367131153,"Unoccupied"
"1347","C6061_U2",0.779,0,0.216,0.002,6061,47.9795064826432,1.33396068590548,0.562218890554723,0,0,0,0.437781109445277,0,0,0,37.22242482,-851.702747185825,"Unoccupied"
"1348","C6064_U1",0,0,1,0,6064,45.338355304457,2.92634442351956,0.0664652567975831,0,0,0,0.93202416918429,0,0,0,37.21744678,329.747556145697,"Occupied"
"1349","C6064_U2",0,0,0.942,0,6064,43.7496339677892,3.12068604894374,0.0993975903614458,0,0,0,0.881024096385542,0,0,0,37.21373836,356.212122938393,"Occupied"
"1350","C6065_U1",0,0,0.957,0,6065,34.288256227758,3.86414067406322,0.0663650075414781,0,0,0,0.924585218702866,0,0,0,37.2197696,616.92447898095,"Occupied"
"1351","C6065_U2",0.023,0,0.977,0,6065,39.7505232314776,3.32440351611553,0.656716417910448,0,0,0,0.340298507462687,0,0,0,37.20611467,660.249102473838,"Occupied"
"1352","C6074_U1",0.192,0.013,0.795,0,6074,39.9367936375052,1.7113855169527,0.72809667673716,0,0,0,0.27190332326284,0,0,0,37.21420479,-463.79072290565,"Occupied"
"1353","C6074_U2",0.144,0,0.794,0.062,6074,39.7788944723618,1.69304857621441,0.678247734138973,0,0,0,0.321752265861027,0,0,0,37.21490824,-468.583131970608,"Occupied"
"1354","C6075_U1",0.023,0,0.977,0,6075,42.6012976140645,1.79091670154877,0.965465465465465,0,0,0,0.0345345345345345,0,0,0,37.21252425,-455.681013276708,"Occupied"
"1355","C6109_U1",0.023,0,0.977,0,6109,53.4436310395315,2.24367287178415,0.98340874811463,0,0,0.00452488687782805,0.0165912518853695,0,0,0.0739064856711916,37.18411143,-336.81023946829,"Occupied"
"1356","C6109_U2",0.094,0.023,0.883,0,6109,36.3078694014232,2.31393888656342,0.917417417417417,0,0,0,0.0825825825825826,0,0,0,37.18601278,-429.642709003658,"Occupied"
"1357","C6110_U1",0.024,0,0.976,0,6110,47.7894736842105,2.85342839169637,0.911676646706587,0,0,0,0.0883233532934132,0,0,0,37.18665691,-329.165733176244,"Occupied"
"1358","C6110_U2",0.036,0,0.961,0.004,6110,48.42276252358,2.38503458394467,0.81981981981982,0,0,0,0.175675675675676,0,0,0,37.18991153,-342.23908152154,"Occupied"
"1359","C6128_U1",0.105,0,0.893,0,6128,34.8391213389121,3.28138075313808,0.708018154311649,0,0,0,0.284417549167927,0,0,0,37.17206553,545.402070254464,"Occupied"
"1360","C6128_U2",0.099,0,0.901,0,6128,34.3452031839129,3.25953079178886,0.902985074626866,0,0,0,0.0970149253731343,0,0,0,37.17833591,543.538649079784,"Occupied"
"1361","C6147_U1",0,0,0.996,0,6147,42.7877900899017,3.32699142797407,0,0,0,0,0,0,0,0,37.16519722,638.437366321204,"Occupied"
"1362","C6147_U2",0,0,0.968,0,6147,39.1384937238494,3.44979079497908,0,0,0,0,0,0,0,0,37.15842547,661.283099035775,"Unoccupied"
"1363","C6159_U1",0.241,0.023,0.736,0,6159,45.5721757322176,1.50774058577406,0.966917293233083,0,0,0,0.0330827067669173,0,0,0,37.16232267,-474.816600155193,"Occupied"
"1364","C6159_U2",0.062,0,0.938,0,6159,47.2594685080561,1.89579409918393,0.918552036199095,0,0,0,0.081447963800905,0,0,0,37.15756846,-545.313004179711,"Occupied"
"1365","C6173_U1",0.385,0.054,0.552,0.009,6173,33.3834240267894,2.11552951025534,0,0,0,0,0,0,0,0.35232383808096,37.15167159,-1204.21169178848,"Unoccupied"
"1366","C6173_U2",0.258,0.039,0.699,0,6173,37.4372122226873,2.05462536626203,0,0,0,0,0,0,0,0.192192192192192,37.15682222,-1125.4641823933,"Unoccupied"
"1367","C6174_U1",0.432,0.163,0,0,6174,16.0238493723849,0.984309623430962,0,0,0,0,0,0,0,0,37.14716841,-1303.91512169116,"Unoccupied"
"1368","C6174_U2",0.378,0.038,0.487,0.023,6174,32.5754400670578,1.89228834870075,0,0,0,0,0,0,0,0,37.15741751,-1231.3018350345,"Unoccupied"
"1369","C6180_U1",0.205,0,0.795,0,6180,35.779870265746,2.81774429797029,0.00892857142857143,0,0,0,0.28125,0,0,0,37.14582355,528.422084909014,"Occupied"
"1370","C6180_U2",0.273,0,0.727,0,6180,32.0433054393305,3.42949790794979,0.214605067064083,0,0,0,0.751117734724292,0,0,0,37.14816473,542.807826043562,"Occupied"
"1371","C6199_U1",0,0,1,0,6199,50.3552631578947,3.06390977443609,0,0,0,0,0,0,0,0,37.12974401,471.481856412916,"Occupied"
"1372","C6199_U2",0,0,0.996,0,6199,42.9318943839061,3.31098072087175,0,0,0,0,0,0,0,0,37.14056656,664.326806949187,"Occupied"
"1373","C6234_U1",0.233,0,0.767,0,6234,38.7685708307177,2.93952709771919,0,0,0,0,0,0,0,0,37.11097912,364.685891522452,"Occupied"
"1374","C6234_U2",0.164,0,0.836,0,6234,44.0069225928257,2.96307950492973,0,0,0,0,0,0,0,0,37.11702012,364.017660535107,"Occupied"
"1375","C6257_U1",0.222,0.009,0.608,0,6257,31.7402760351317,1.86260978670013,0,0,0,0,0,0,0,0,37.09324993,758.432789972469,"Unoccupied"
"1376","C6257_U2",0.363,0.011,0.625,0,6257,33.8319046623458,1.94647710641857,0,0,0,0,0,0,0,0,37.10225205,804.999968431496,"Unoccupied"
"1377","C6284_U1",0.047,0,0.953,0,6284,48.9427017984107,2.60727728983689,0.998500749625187,0,0,0,0.00149925037481259,0,0,0,37.09449574,-683.00409601243,"Occupied"
"1378","C6284_U2",0.015,0,0.985,0,6284,40.732733361239,2.14001674340728,0.989425981873112,0,0,0,0.0105740181268882,0,0,0,37.09096799,-577.296237414759,"Occupied"
"1379","C6287_U1",0,0,0.974,0.022,6287,59.2315745393635,2.94304857621441,0,0,0,0,0,0,0,0,37.08939931,-46.1975434006591,"Unoccupied"
"1380","C6287_U2",0.017,0,0.961,0.009,6287,51.8930514859774,3.41921305985768,0,0,0,0,0,0,0,0,37.09194683,-78.3331126806068,"Unoccupied"
"1381","C6307_U1",0.063,0,0.937,0,6307,50.9326641572564,2.87578419071518,0,0,0,0,0,0,0,0,37.0849719,130.064651944104,"Occupied"
"1382","C6307_U2",0.136,0,0.856,0.008,6307,46.8860732984293,2.51057591623037,0,0,0,0,0,0,0,0.0766917293233083,37.08559879,86.5201430598398,"Occupied"
"1383","C6308_U1",0.518,0,0.482,0,6308,28.5021980322378,3.37827088130626,0,0,0,0,0,0.171686746987952,0,0,37.07313857,160.002712462025,"Occupied"
"1384","C6308_U2",0.278,0,0.719,0,6308,34.3007738966743,3.54612005856515,0,0,0,0,0,0.338345864661654,0,0,37.07606315,152.68617846045,"Occupied"
"1385","C6309_U1",0,0,1,0,6309,48.1033472803347,3.64163179916318,0,0,0,0,0,0,0,0,37.07982531,293.090380623342,"Occupied"
"1386","C6309_U2",0.043,0,0.955,0,6309,45.8603094939356,3.2461313258051,0,0,0,0,0,0,0,0,37.07499901,382.849281630938,"Unoccupied"
"1387","C6313_U1",0.776,0.026,0.162,0,6313,18.4636953337518,1.04582548650345,0,0,0,0,0,0.114583333333333,0,0,37.0744181,724.057985685661,"Occupied"
"1388","C6313_U2",0.703,0,0.297,0,6313,22.8374136848713,1.51328729859803,0,0,0,0,0,0.0422960725075529,0,0,37.06426203,736.019065334024,"Occupied"
"1389","C6322_U1",0.006,0.011,0.968,0.009,6322,49.9270027190964,2.400752980548,0.966817496229261,0,0,0,0.0331825037707391,0,0,0,37.06795179,-528.466495347677,"Occupied"
"1390","C6322_U2",0.057,0.013,0.93,0,6322,52.2653701380176,2.54537850271853,0.920539730134933,0,0,0,0.0794602698650675,0,0,0,37.07536978,-613.305951018649,"Occupied"
"1391","C6329_U1",0,0,1,0,6329,38.8629792583281,3.66310496543055,0,0,0,0,0,0,0,0,37.06289279,623.101686918616,"Occupied"
"1392","C6329_U2",0.011,0,0.989,0,6329,40.3111529608705,3.29211132035991,0,0,0,0,0,0.0134730538922156,0,0,37.06275012,689.364307632541,"Occupied"
"1393","C6365_U1",0.011,0.036,0.953,0,6365,43.8506493506493,1.67825722664432,0,0,0,0,0,0.138805970149254,0,0,37.04767121,-632.7850174855,"Unoccupied"
"1394","C6365_U2",0.06,0,0.94,0,6365,47.5329981143935,1.66059082338152,0,0,0,0,0,0,0,0,37.05353002,-620.237346681824,"Occupied"
"1395","C6366_U1",0.009,0,0.979,0.011,6366,52.7937735060593,3.30129544504806,0,0,0,0,0,0,0,0,37.04123214,-234.096081617087,"Unoccupied"
"1396","C6366_U2",0.032,0,0.966,0,6366,59.4594934059033,2.94787523550345,0,0,0,0,0,0,0.210606060606061,0,37.05402219,-9.52932883475474,"Occupied"
"1397","C6367_U1",0.023,0.013,0.957,0,6367,50.8495186270406,3.45081624110506,0,0,0,0,0,0.0210843373493976,0,0.00301204819277108,37.05106494,-18.1048718319518,"Occupied"
"1398","C6367_U2",0,0,1,0,6367,48.8638644918444,3.69447929736512,0,0,0,0,0,0.378947368421053,0.0887218045112782,0.0135338345864662,37.04312726,-31.9283365814338,"Occupied"
"1399","C6385_U1",0.04,0,0.96,0,6385,50.3924607329843,3.40942408376963,0.246987951807229,0,0,0,0.465361445783133,0,0,0,37.0485098,-333.928990183415,"Occupied"
"1400","C6385_U2",0.019,0,0.981,0,6385,44.8506276150628,2.78702928870293,0.732732732732733,0,0,0,0.265765765765766,0.0975975975975976,0,0,37.03779916,-398.384720286423,"Occupied"
"1401","C6411_U1",0.023,0,0.975,0,6411,46.9658781662131,3.57818714674482,0,0,0,0,0,0.0726172465960666,0,0,37.02625497,149.584292596594,"Occupied"
"1402","C6411_U2",0,0,0.998,0,6411,49.3977819627537,3.05356769198577,0,0,0,0,0,0.0447761194029851,0,0,37.02993078,118.934852642161,"Occupied"
"1403","C6413_U1",0,0,1,0,6413,41.0587497386577,3.5992055195484,0,0,0,0,0,0.0582959641255605,0,0,37.01878478,486.331158968996,"Occupied"
"1404","C6413_U2",0.039,0,0.961,0,6413,42.1030949393559,3.54077791718946,0,0,0,0,0,0,0,0,37.01968526,491.728689326668,"Occupied"
"1405","C6414_U1",0,0,1,0,6414,38.8066541117389,3.60012554927809,0,0,0,0,0,0.248868778280543,0,0,37.01934843,610.862707521807,"Occupied"
"1406","C6414_U2",0.019,0,0.981,0,6414,34.0388877273678,3.04557808906544,0,0,0,0,0,0.0569715142428786,0,0,37.02757215,645.311851401313,"Occupied"
"1407","C6429_U1",0.052,0.077,0.871,0,6429,43.5540681865718,1.75193474168584,0.548484848484848,0,0,0,0.354545454545455,0.046969696969697,0,0.106060606060606,37.02786923,-587.197758365807,"Occupied"
"1408","C6429_U2",0.064,0,0.936,0,6429,51.686820083682,1.9571129707113,0.346846846846847,0,0,0,0.376876876876877,0,0,0,37.01814173,-696.077067184973,"Occupied"
"1409","C6430_U1",0.009,0,0.991,0,6430,56.0825130890052,1.78575916230366,0,0,0,0,0,0,0,0.00606060606060606,37.01467597,-770.016085530113,"Occupied"
"1410","C6430_U2",0.068,0,0.932,0,6430,52.4759313520301,1.29782335705316,0,0,0,0,0,0,0,0,37.02515673,-587.828368565251,"Occupied"
"1411","C6453_U1",0,0,1,0,6453,56.6460251046025,2.93577405857741,0,0,0,0,0,0,0,0,37.00735838,-135.711264838168,"Occupied"
"1412","C6453_U2",0,0,1,0,6453,64.5297693920335,2.27987421383648,0,0,0,0,0,0,0,0,37.00701961,-126.334771400765,"Occupied"
"1413","C6496_U1",0.058,0,0.942,0,6496,38.4869219501988,4.3523749738439,0,0,0,0,0,0,0,0,36.98690074,512.587936919622,"Occupied"
"1414","C6496_U2",0,0,0.998,0,6496,49.7365996649916,3.55213567839196,0,0,0,0,0,0,0,0.0780780780780781,36.98439497,380.096147502512,"Occupied"
"1415","C6497_U1",0.405,0,0.595,0,6497,32.0861924686192,3.39142259414226,0,0,0,0,0,0,0,0,36.98553971,490.982419908687,"Occupied"
"1416","C6497_U2",0.032,0.002,0.959,0,6497,41.495608531995,3.63718109577583,0,0,0,0,0,0,0,0,36.98369682,541.344552138799,"Occupied"
"1417","C6499_U1",0.009,0,0.987,0,6499,46.8795811518325,3.37570680628272,0,0,0,0,0,0,0,0,36.97625354,537.981515287832,"Occupied"
"1418","C6499_U2",0,0,0.994,0,6499,43.0904333263555,3.55034540506594,0,0,0,0,0,0,0,0,36.98648714,582.883647823107,"Occupied"
"1419","C6530_U1",0.1,0.064,0.762,0.074,6530,45.7101631116688,2.22647427854454,0,0,0,0,0,0,0,0,36.96966641,-1157.05153937582,"Unoccupied"
"1420","C6530_U2",0.148,0.019,0.833,0,6530,50.7244341994971,1.85519698239732,0,0,0,0,0,0,0,0,36.97101919,-1110.4506811551,"Unoccupied"
"1421","C6552_U1",0.03,0,0.97,0,6552,63.4717691342534,2.12777080719364,0,0,0,0,0,0,0,0.081447963800905,36.95448039,-245.240888653722,"Occupied"
"1422","C6553_U1",0.257,0,0.743,0,6553,37.9460138104206,3.06235614145219,0,0,0,0,0,0,0,0.016566265060241,36.95769734,435.637489899638,"Occupied"
"1423","C6553_U2",0.024,0,0.913,0,6553,48.5402010050251,3.0820770519263,0,0,0,0,0,0,0,0.0466165413533835,36.95284743,390.900334354346,"Occupied"
"1424","C6554_U1",0.25,0,0.75,0,6554,40.8079983249581,2.78391959798995,0,0,0,0,0,0.0361990950226244,0,0,36.9510114,166.176952174939,"Occupied"
"1425","C6554_U2",0.282,0,0.709,0.01,6554,37.8877486910995,3.80020942408377,0,0,0,0,0,0.0576631259484067,0,0,36.95916533,220.129781978447,"Unoccupied"
"1426","C6555_U1",0.477,0.215,0.308,0,6555,37.618550240234,3.80676833089618,0,0,0.175412293853073,0,0,0,0.782608695652174,0,36.95151837,252.326877662312,"Unoccupied"
"1427","C6555_U2",0.505,0.085,0.411,0,6555,33.9086336965633,4.06957250628667,0,0,0.293413173652695,0,0,0,0.456586826347305,0,36.96005754,262.246147186364,"Occupied"
"1428","C6605_U1",0.217,0.48,0.253,0.049,6605,28.2732217573222,1.79644351464435,0,0,0,0,0,0.113293051359517,0,0.613293051359517,36.93008384,-1372.27386449953,"Unoccupied"
"1429","C6605_U2",0.22,0.427,0.293,0.06,6605,25.1231155778894,1.79250418760469,0,0,0,0,0,0.00302114803625378,0,0.095166163141994,36.93545972,-1382.49056039672,"Unoccupied"
"1430","C6627_U1",0.303,0,0.691,0.006,6627,49.289000418235,1.48787118360519,0,0,0,0,0,0,0,0,36.92798707,-803.677120626314,"Unoccupied"
"1431","C6627_U2",0.327,0.11,0.529,0.034,6627,46.9130071099958,1.22061898787118,0,0,0,0,0,0,0,0,36.92680286,-781.504718845328,"Unoccupied"
"1432","C6629_U1",0.493,0.019,0.488,0,6629,43.1122961104141,1.31974069427018,0,0,0,0.0301659125188537,0,0,0,0.957767722473605,36.91473655,-979.575975510446,"Unoccupied"
"1433","C6728_U1",0.074,0.717,0.209,0,6728,16.5180924492784,1.91905459108973,0,0,0,0,0,0,0,0.13963963963964,36.88032722,-1228.22309797381,"Unoccupied"
"1434","C6728_U2",0.097,0.812,0.091,0,6728,15.3316603931409,1.53345880384776,0,0,0,0,0,0,0,0.304675716440422,36.88132196,-1226.97309986804,"Unoccupied"
"1435","C6752_U1",0.259,0.522,0.154,0,6752,21.9181837204436,1.50449884913162,0,0,0,0,0,0,0.794251134644478,0,36.85925371,-1417.21956995537,"Unoccupied"
"1436","C6752_U2",0.209,0.506,0.226,0,6752,17.5612714345462,1.53136762860728,0,0,0,0,0,0,0.809667673716012,0,36.86055596,-1423.1449875932,"Unoccupied"
"1437","C6762_U1",0.836,0.022,0.142,0,6762,37.38791300711,3.10790464240903,0,0,0.0226244343891403,0.057315233785822,0,0,0.957767722473605,0.93815987933635,36.84170157,290.035281823031,"Unoccupied"
"1438","C6762_U2",0.822,0.023,0.155,0,6762,34.8825868564253,3.38342402678945,0,0,0.0182094081942337,0.0682852807283763,0,0,0.877086494688923,0.915022761760243,36.84462217,397.14751883568,"Unoccupied"
"1439","C6827_U1",0.468,0,0.532,0,6827,45.2599958132719,2.43144232782081,0,0,0,0,0,0,0,0.834834834834835,36.8115561,299.166947112303,"Unoccupied"
"1440","C6827_U2",0.074,0,0.923,0.004,6827,51.169250104734,2.38206954335987,0,0,0,0.0514372163388805,0,0,0,0.789712556732224,36.8192043,448.203148487978,"Occupied"
"1441","C6828_U1",0.541,0,0.425,0.034,6828,44.6096794468887,1.11963125916614,0,0,0,0,0,0,0,0,36.80622983,-46.0871997330898,"Unoccupied"
"1442","C6828_U2",0.515,0,0.479,0.006,6828,45.6145964031786,1.05562526139691,0,0,0,0,0,0,0,0,36.81200462,17.4746632334941,"Unoccupied"
"1443","C6842_U1",0.543,0.431,0.026,0,6842,31.0115014638227,0.959012965286491,0,0,0.346846846846847,0,0,0.00900900900900901,0.636636636636637,0.340840840840841,36.8040085,-306.342394441112,"Occupied"
"1444","C6842_U2",0.733,0.165,0.102,0,6842,39.2002094240838,1.72272251308901,0,0,0.0785498489425982,0,0,0,0.867069486404834,0.314199395770393,36.81239366,-79.0410405387489,"Occupied"
"1445","C6850_U1",0.704,0.296,0,0,6850,34.255230125523,1.18430962343096,0,0,0.109422492401216,0,0,0,0.887537993920973,0,36.81013329,-1001.0692074291,"Unoccupied"
"1446","C6850_U2",0.385,0.285,0.33,0,6850,38.6480050135784,1.74368080217255,0,0,0,0,0,0,0.886056971514243,0,36.81701994,-1069.98155310533,"Unoccupied"
